-------------
CA12RCY(H1152-08)
            86.0dB            60W       1x40mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
 42.2Hz  79Hz  149Hz  110.2dB   20l +  15l  * 1x50mm    604mm
 46.2Hz  84Hz  153Hz  111.7dB   18l +  15l  * 1x50mm    539mm
 50.4Hz  89Hz  157Hz  113.3dB   15l +  15l  * 1x50mm    480mm
 55.0Hz  94Hz  162Hz  114.8dB   14l +  15l  * 1x50mm    428mm
 59.9Hz 100Hz  167Hz  116.3dB   12l +  15l  - 1x70mm    748mm
 65.1Hz 106Hz  172Hz  117.7dB   11l +  15l  - 1x70mm    666mm
 70.8Hz 112Hz  178Hz  119.2dB    9l +  15l  - 1x70mm    594mm
 76.8Hz 119Hz  184Hz  120.6dB    8l +  15l  - 1x70mm    529mm
 83.2Hz 126Hz  190Hz  122.0dB    7l +  15l  - 1x70mm    472mm
 90.1Hz 133Hz  197Hz  123.4dB    6l +  15l  - 1x70mm    420mm
-------------
L12RCY/P(H1207-08)
            85.5dB            70W       1x40mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
 36.3Hz  76Hz  157Hz   83.3dB    4l +   1l    1x40mm   7575mm
 39.8Hz  80Hz  161Hz   84.9dB    3l +   1l    1x40mm   6752mm
 43.7Hz  85Hz  164Hz   86.5dB    3l +   1l    1x40mm   6017mm
 47.8Hz  90Hz  169Hz   88.1dB    2l +   1l    1x40mm   5364mm
 52.2Hz  95Hz  173Hz   89.6dB    2l +   1l    1x40mm   4780mm
 57.0Hz 101Hz  178Hz   91.2dB    2l +   1l    1x40mm   4260mm
 62.2Hz 107Hz  183Hz   92.7dB    1l +   1l    1x40mm   3797mm
 67.7Hz 113Hz  188Hz   94.1dB    1l +   1l    1x40mm   3384mm
 73.7Hz 120Hz  194Hz   95.6dB    1l +   1l    1x40mm   3016mm
 80.0Hz 127Hz  201Hz   97.0dB    1l +   1l    1x40mm   2688mm
 86.9Hz 134Hz  208Hz   98.5dB    1l +   1l    1x40mm   2396mm
 94.2Hz 142Hz  215Hz   99.9dB    1l +   1l    1x40mm   2135mm
101.9Hz 147Hz  223Hz  101.2dB    1l +   1l    1x40mm   2000mm
110.3Hz 160Hz  231Hz  102.6dB    1l +   1l    1x40mm   1696mm
